CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas;CnpjValido;ValorValido;RazaoSocialValida
358053;OPERADORA_NAO_IDENTIFICADA;;4;2024;193040587.75;false;true;true
344095;OPERADORA_NAO_IDENTIFICADA;;4;2024;6479410.24;false;true;true
413747;OPERADORA_NAO_IDENTIFICADA;;4;2024;78730906.87;false;true;true
423858;OPERADORA_NAO_IDENTIFICADA;;4;2024;648109.84;false;true;true
420816;OPERADORA_NAO_IDENTIFICADA;;4;2024;33093190.05;false;true;true
421944;OPERADORA_NAO_IDENTIFICADA;;4;2024;598004939.06;false;true;true
420697;OPERADORA_NAO_IDENTIFICADA;;4;2024;2166064.16;false;true;true
418021;OPERADORA_NAO_IDENTIFICADA;;4;2024;3988317563.25;false;true;true
316873;OPERADORA_NAO_IDENTIFICADA;;4;2024;1358986038.26;false;true;true
311961;OPERADORA_NAO_IDENTIFICADA;;4;2024;1172182467.97;false;true;true
342807;OPERADORA_NAO_IDENTIFICADA;;4;2024;3381530664.99;false;true;true
417718;OPERADORA_NAO_IDENTIFICADA;;4;2024;1137691072.90;false;true;true
321338;OPERADORA_NAO_IDENTIFICADA;;4;2024;429963291.56;false;true;true
411868;OPERADORA_NAO_IDENTIFICADA;;4;2024;55141328.46;false;true;true
354996;OPERADORA_NAO_IDENTIFICADA;;4;2024;372295755.96;false;true;true
366439;OPERADORA_NAO_IDENTIFICADA;;4;2024;315444196.58;false;true;true
419567;OPERADORA_NAO_IDENTIFICADA;;4;2024;9311850.16;false;true;true
344885;OPERADORA_NAO_IDENTIFICADA;;4;2024;13567149978.40;false;true;true
423351;OPERADORA_NAO_IDENTIFICADA;;4;2024;243953156.18;false;true;true
414557;OPERADORA_NAO_IDENTIFICADA;;4;2024;28538465.29;false;true;true
418285;OPERADORA_NAO_IDENTIFICADA;;4;2024;461330610.25;false;true;true
309222;OPERADORA_NAO_IDENTIFICADA;;4;2024;19637678047.76;false;true;true
354678;OPERADORA_NAO_IDENTIFICADA;;4;2024;217555586.85;false;true;true
414204;OPERADORA_NAO_IDENTIFICADA;;4;2024;189983825.28;false;true;true
413518;OPERADORA_NAO_IDENTIFICADA;;4;2024;175742179.36;false;true;true
325571;OPERADORA_NAO_IDENTIFICADA;;4;2024;10947435424.18;false;true;true
423068;OPERADORA_NAO_IDENTIFICADA;;4;2024;38752136.00;false;true;true
311391;OPERADORA_NAO_IDENTIFICADA;;4;2024;165005383.52;false;true;true
315044;OPERADORA_NAO_IDENTIFICADA;;4;2024;1904236977.73;false;true;true
323942;OPERADORA_NAO_IDENTIFICADA;;4;2024;1352090756.35;false;true;true
421383;OPERADORA_NAO_IDENTIFICADA;;4;2024;21130747.20;false;true;true
350770;OPERADORA_NAO_IDENTIFICADA;;4;2024;66446463.30;false;true;true
309257;OPERADORA_NAO_IDENTIFICADA;;4;2024;3931231.29;false;true;true
354325;OPERADORA_NAO_IDENTIFICADA;;4;2024;728651023.76;false;true;true
346951;OPERADORA_NAO_IDENTIFICADA;;4;2024;661842099.64;false;true;true
417564;OPERADORA_NAO_IDENTIFICADA;;4;2024;48469604.44;false;true;true
422029;OPERADORA_NAO_IDENTIFICADA;;4;2024;2149893555.20;false;true;true
341941;OPERADORA_NAO_IDENTIFICADA;;4;2024;393836594.60;false;true;true
419249;OPERADORA_NAO_IDENTIFICADA;;4;2024;4269339502.03;false;true;true
363189;OPERADORA_NAO_IDENTIFICADA;;4;2024;84924531.42;false;true;true
369411;OPERADORA_NAO_IDENTIFICADA;;4;2024;1961379280.38;false;true;true
